#
#  GPU-based Swendsen-Wang multi-cluster algorithm for 3D Potts model
#      (Komura algorithm for cluster-labeling)
#
#  Related publication:
#    Y. Komura and Y. Okabe, Comput. Phys. Commun. 183, 1155-1161 (2012).
#    doi: 10.1016/j.cpc.2012.01.017
#    Y. Komura, Comput. Phys. Commun. 194, 54-58 (2015).
#    doi: 10.1016/j.cpc.2015.04.015
#
#  q= 3  nx= 32
#  T_start= 1.780000  T_unit= 0.010000  'No. of T'= 8
#  mcs1(discard)= 5000  mcs2(measure)= 20000
#  iri1(seed)= 12345
#
#  T, m2, m4, energy, cv, flip_time(ms/MCS), total_time(ms/MCS)
#
 1.780000e+00  4.042237e-01  1.636847e-01  9.573786e-01  4.731259e+00  1.322250e-01  1.840858e-01
 1.790000e+00  3.646649e-01  1.333230e-01  1.008493e+00  5.244408e+00  1.286671e-01  1.826246e-01
 1.800000e+00  3.170816e-01  1.010202e-01  1.067386e+00  6.653294e+00  1.268414e-01  1.808389e-01
 1.810000e+00  2.466535e-01  6.166712e-02  1.150331e+00  1.015201e+01  1.237075e-01  1.776833e-01
 1.820000e+00  1.171607e-02  7.432945e-04  1.411293e+00  9.650718e+00  1.112066e-01  1.646468e-01
 1.830000e+00  2.576806e-03  1.529776e-05  1.437146e+00  1.393120e+00  1.095146e-01  1.660153e-01
 1.840000e+00  1.713257e-03  6.086095e-06  1.449554e+00  1.159509e+00  1.086548e-01  1.621318e-01
 1.850000e+00  1.351360e-03  3.772001e-06  1.460296e+00  9.993707e-01  1.079321e-01  1.614424e-01
