#
#  GPU-based Swendsen-Wang multi-cluster algorithm for 2D Ising model
#      (Komura algorithm for cluster-labeling)
#
#  Related publication:
#    Y. Komura and Y. Okabe, Comput. Phys. Commun. 183, 1155-1161 (2012).
#    doi: 10.1016/j.cpc.2012.01.017
#    Y. Komura, Comput. Phys. Commun. 194, 54-58 (2015).
#    doi: 10.1016/j.cpc.2015.04.015
#
#  nx= 128
#  T_start= 2.200000  T_unit= 0.020000  'No. of T'= 8
#  mcs1(discard)= 5000  mcs2(measure)= 20000
#  iri1(seed)= 12345
#
#  T, m2, m4, energy, cv, flip_time(ms/MCS), total_time(ms/MCS)
#
 2.200000e+00  6.163872e-01  3.814654e-01 -1.546482e+00  1.397299e+00  8.175296e-02  1.208858e-01
 2.220000e+00  5.683755e-01  3.256306e-01 -1.516279e+00  1.616289e+00  7.968080e-02  1.198212e-01
 2.240000e+00  5.030225e-01  2.582171e-01 -1.482508e+00  1.890017e+00  8.006712e-02  1.230905e-01
 2.260000e+00  3.970237e-01  1.703284e-01 -1.441355e+00  2.372970e+00  8.007066e-02  1.208789e-01
 2.280000e+00  2.255293e-01  7.018517e-02 -1.390312e+00  2.587226e+00  7.863031e-02  1.187858e-01
 2.300000e+00  9.718489e-02  1.873340e-02 -1.344579e+00  2.036649e+00  7.620839e-02  1.168178e-01
 2.320000e+00  4.629564e-02  5.197747e-03 -1.309357e+00  1.574582e+00  7.411982e-02  1.141754e-01
 2.340000e+00  2.680821e-02  1.919632e-03 -1.279524e+00  1.445879e+00  7.246708e-02  1.132161e-01
